yy,mm,dd,site,ph,do,bod,cod,ss,tn,tp,toc,t.coli,cd,cn,pb,cr6+,as,hg,chla,f.coli,abs,sb
2014,11,12,보광,6.5,8.6,2.4,4.6,5,6.251,0.424,3.2,740000,,,,,,,5,15000,,
2014,11,12,암사,7.7,11.1,0.5,3.4,3.2,2.31,0.017,1.9,2400,,,,,,,8.6,13,,
2014,11,12,영등포,7.2,9.9,0.8,4.7,11.6,3.837,0.159,2.8,6100,,,,,,,9.5,83,,
2014,11,12,잠실,7.7,11.5,0.6,3.3,3.6,2.473,0.019,2,1900,,,,,,,13.1,9,,
2014,11,14,구의,8,12,1.1,3.6,4.8,2.285,0.051,2.7,2300,,,,,,,3.2,270,,
2014,11,14,노량진,7.6,9.9,1.9,4.9,5.1,3.106,0.218,3.4,56000,0,0,0,0,0,0,5.1,17000,0,0
2014,11,14,안양천4,7.7,8.3,5.8,8.7,4.7,12.86,0.15,8.2,40000,,,,,,,5.1,8400,,
2014,11,14,중랑천1A,7.6,13.7,0.9,4.6,4.4,6.58,0.105,4.1,,,,,,,,,,,
2014,11,18,가양,7.5,13.3,1.4,5.1,4.4,4.909,0.163,2.7,3600,,,,,,,4.9,40,,
2014,11,21,구의,8.1,11.8,1.4,2.8,3.4,2.465,0.023,2.6,,,,,,,,,,,
2014,11,21,노량진,7.5,8.9,1.6,3.6,4,4.974,0.228,3.2,8200,,,,,,,2.1,4400,,
2014,11,21,안양천4,7.8,8.7,9,7.5,4,18.09,0.08,7,,,,,,,,,,,
2014,11,21,중랑천1A,7.5,10.5,1.9,4.5,8.7,9.53,0.135,4.4,,,,,,,,,,,
2014,11,27,가양,8.4,9.9,2.1,5.1,7.6,4.892,0.153,2.5,6900,,,,,,,3.8,190,,
2014,11,28,구의,8,11.6,1.1,2.5,3.6,2.602,0.018,2.5,,,,,,,,,,,
2014,11,28,노량진,7.7,8.8,2.6,3.8,5.7,5.194,0.194,3.3,11000,,,,,,,1.8,3900,,
2014,11,28,안양천4,8,8.6,9.6,7.3,4.7,15.79,0.12,6.3,,,,,,,,,,,
2014,11,28,중랑천1A,7.4,8.6,17.9,11.8,38.3,10.79,0.4,8,,,,,,,,,,,
2014,12,3,가양,7.9,10.1,1.3,4.6,7,4.947,0.14,2.3,7100,,,,,,,4.4,240,0,
2014,12,4,구의,8.1,12.5,1.3,3,3.4,2.626,0.023,2.1,790,0,0,0,0,0,0,4.1,64,0,0
2014,12,4,노량진,7.6,10.7,1.8,4.1,4.6,5.024,0.184,2.9,24000,0,0,0,0,0,0,1.2,2700,0,0
2014,12,4,안양천4,8,9.7,6.7,7.9,7.1,19.08,0.12,6.4,61000,0,0,0,0,0,0,2.6,6000,0,0
2014,12,4,중랑천1A,7.6,13.6,2.2,5.1,4.3,10.275,0.205,3.9,,,,,,,,,,,
2014,12,10,가양,7.4,11.8,1.3,4.7,4.4,4.752,0.161,2.5,2400,,,,,,,4.9,15,0,
2014,12,12,구의,8.1,12.8,1,3.1,2.7,3.159,0.028,2.1,,,,,,,,,,,
2014,12,12,노량진,7.8,11.3,1.2,3.6,2.8,4.612,0.182,2.6,9500,,,,,,,4.6,2100,,
2014,12,12,안양천4,7.6,11.2,6.7,8.1,6.4,18.89,0.2,6.2,,,,,,,,,,,
2014,12,12,중랑천1A,7.7,11.2,2.6,5.4,6,11.98,0.165,4.5,,,,,,,,,,,
2014,12,15,고덕천,8,10.4,2.2,5.8,14.4,7.934,0.224,2.1,120000,0,0,0,0,0,0,3.1,8000,0,0
2014,12,15,노량진,8.3,11.5,1.6,4.7,3.8,5.312,0.19,3.2,26000,,,,,,,3.8,3700,,
2014,12,15,도림천,8,13.3,1.3,2.7,1.6,4.769,0.09,2.3,1000,0,0,0,0,0,0,7.1,200,0,0
2014,12,15,목감천,7.9,11.3,1.8,4.5,4.8,9.166,0.164,4,25000,0,0,0,0,0,0,7.8,11000,0,0
2014,12,15,성내천,7.9,11.5,0.9,2.5,1.2,3.167,0.032,2.1,2000,0,0,0,0,0,0,5.8,300,0,0
2014,12,15,성북천,7.6,12.3,1.5,1.9,1.6,5.393,0.022,1.7,2000,0,0,0,0,0,0,1.4,170,0,0
2014,12,15,안양천5,7.6,9.4,2.2,7.8,6.8,14.07,0.033,5.8,24000,0,0,0,0,0,0,4.8,4100,0,0
2014,12,15,양재천,8,7.9,1.2,3.8,2.4,6.96,0.089,2.9,14000,0,0,0,0,0,0,1,4000,0,0
2014,12,15,우이천,8.1,11.2,1.2,3.2,3.2,8.507,0.052,2.6,20000,0,0,0,0,0,0,6.2,13000,0,0
2014,12,15,정릉천,7.5,12.1,0.8,1.5,2.4,4.983,0.077,1.2,3000,0,0,0,0,0,0,0.6,1600,0,0
2014,12,15,중랑천2,7.9,7.3,0.9,4.2,3.2,9.402,0.083,3,52000,0,0,0,0,0,0,11.9,2300,0,0
2014,12,15,중랑천3,8,11.8,1.5,5,17.2,4.975,0.103,2.6,16000,0,0,0,0,0,0,0.8,1100,0,0
2014,12,15,중랑천4,7.5,6.8,4.1,7.1,11.2,11.897,0.892,4.8,160000,0,0,0,0,0,0,1.5,40000,0,0
2014,12,15,청계천1,7.9,12.9,0.7,1.7,2,2.623,0,1.5,48,0,0,0,0,0,0,4.4,16,0,0
2014,12,15,청계천2,7.8,13.3,0.7,1.8,2,2.783,0.011,1.4,270,0,0,0,0,0,0,1.8,83,0,0
2014,12,15,청계천3,8.4,12.6,0.9,1.6,1.6,3.053,0.011,1.5,700,0,0,0,0,0,0,0,200,0,0
2014,12,15,탄천5,7.7,6.9,1.8,6.2,5.6,10.873,0.177,5,36000,0,0,0,0,0,0,0.5,8100,0,0
2014,12,15,홍제천,7.7,12.6,2.1,2.3,1.6,8.849,0.018,1.9,3000,0,0,0,0,0,0,6.6,570,0,0
2014,12,17,가양,7.7,16.3,1.5,5,7,5.124,0.136,2.4,2200,0,0,0,0,0,0,11.4,250,0,0
2014,12,17,암사,8.2,14.3,0.6,3.1,2,2.646,0.009,1.6,4000,0,0,0,0,0,0,0.5,59,0,0
2014,12,17,잠실,8.4,17,0.9,3,2.6,2.554,0.01,1.7,650,0,0,0,0,0,0,2.2,4,0,0
2014,12,22,노량진,8.1,12.6,1.6,4.2,4.2,5.544,0.25,2.8,11000,,,,,,,4.1,1200,,
2014,12,23,가양,7.3,15.2,1.5,4.8,5,5.594,0.154,2.5,6800,,,,,,,14,54,0,
2014,12,23,보광,7.2,14.9,2,4.6,2.6,4.984,0.138,2.4,110000,0,0,0,0,0,0,6,6200,0,0
2014,12,23,영등포,7.4,15.9,1.3,4.6,3.6,5.005,0.146,2.3,10000,0,0,0,0,0,0,6.6,160,0,0
2014,12,30,가양,7.3,13.9,1.2,5.1,4.4,5.374,0.155,2.7,6900,,,,,,,8.4,41,0,
2014,1,16,뚝도,8.1,14.8,1.5,4,3.8,4.029,0.036,2.3,3400,,,,,,,13.8,400,,
2014,2,12,뚝도,7.8,14.9,1.2,4.2,4.2,3.152,0.034,2,1150,,,,,,,15.7,200,,
2014,3,11,뚝도,7.7,12.9,1.6,5,5,2.926,0.041,2,4200,0,0,0,0,0,0,14,550,0,0
2014,4,9,뚝도,7.9,11.1,1.9,3.7,5.4,2.826,0.061,2,2800,,,,,,,12.9,600,,
2014,5,14,뚝도,7.8,9.3,1.3,3.6,4,2.422,0.055,2.1,31000,,,,,,,9.4,520,,
2014,6,11,뚝도,7.4,7.5,1.9,5.5,4.4,2.099,0.075,2.5,101000,0,0,0,0,0,0,2.9,5200,0,0
2014,7,9,뚝도,8.1,8.6,1.1,3.8,1.8,2.437,0.101,2.6,52000,,,,,,,5.8,570,,
2014,8,13,뚝도,8.2,7.5,1.4,4.4,12.8,2.747,0.162,2.5,116000,,,,,,,16.8,5200,,
2014,9,17,뚝도,7.9,9.3,1.7,4.3,6.4,2.647,0.026,2.2,18000,0,0,0,0,0,0,13,950,0,0
2014,10,15,뚝도,8.7,9.9,1.2,5.3,6.8,2.526,0.023,2.5,7200,,,,,,,14.1,210,,
2014,11,12,뚝도,6.1,10.1,0.9,4,4,3.135,0.052,2.3,45000,,,,,,,7.3,690,,
2014,12,23,뚝도,7.3,15.5,1.3,4.1,3,3.969,0.032,2,8900,0,0,0,0,0,0,7.2,210,0,0
2015,1,6,노량진,8.3,13.8,1.6,3.9,2.6,5.474,0.16,2.9,14000,,,,,,,4.7,1700,,
2015,1,7,가양,7.8,13.9,2.1,4.6,8.8,6.337,0.139,2.8,4600,,,,,,,19.7,45,,
2015,1,7,고덕천,8,11.4,1.8,5.3,5.2,8.107,0.13,1.9,50000,,,,,,,8.2,23000,,
2015,1,7,도림천,7.8,14.1,1.1,3,1.6,6.241,0.104,2.7,1400,,,,,,,2.2,230,,
2015,1,7,목감천,7.3,12.5,2,5.3,6.8,6.964,0.114,4.2,30000,,,,,,,7.7,5000,,
2015,1,7,성내천,8,13,1.3,2.3,2.8,3.237,0.029,1.9,4000,,,,,,,3.7,200,,
2015,1,7,성북천,7.7,13.9,1.9,3.4,5.2,4.67,0.036,1.9,1700,,,,,,,0.1,370,,
2015,1,7,안양천5,7.1,11.2,3.4,8.4,5.2,17.557,0.067,6,12000,,,,,,,5.6,900,,
2015,1,7,양재천,7.9,10.4,1.5,4,2.8,7.466,0.063,3,54000,,,,,,,0.1,6700,,
2015,1,7,우이천,8.3,11,0.9,3.1,2.4,9.255,0.016,2.4,500,,,,,,,1.3,34,,
2015,1,7,정릉천,7.6,13.8,0.9,1.4,2,5.294,0.023,1.1,11000,,,,,,,1.6,1600,,
2015,1,7,중랑천2,8.2,13.4,1.6,6.4,4,9.441,0.098,4.3,8000,,,,,,,4.8,800,,
2015,1,7,중랑천3,8,12,3.3,9.1,9.8,4.087,0.121,2.3,1000,,,,,,,2.2,500,,
2015,1,7,중랑천4,8.1,7.6,5.5,8.6,12,14.225,1.035,5.2,190000,,,,,,,3.1,61000,,
2015,1,7,청계천1,7.9,14,0.6,1.3,1.6,2.681,0.002,1.4,32,,,,,,,1.7,6,,
2015,1,7,청계천2,8.1,14.6,0.7,0.9,1.6,2.849,0.006,1.3,34,,,,,,,2.4,6,,
2015,1,7,청계천3,8.2,12.4,0.8,1.2,0.8,3.391,0.013,1.4,67,,,,,,,0,12,,
2015,1,7,탄천5,7.8,11.4,3.1,6.8,4.8,11.977,0.249,5.6,33000,,,,,,,3.4,6000,,
2015,1,7,홍제천,7.6,13.7,5.2,1.7,4,9.901,0.024,1.9,1700,,,,,,,3.2,40,,
2015,1,12,노량진,8.6,13.5,1.8,4.5,2.6,5.816,0.222,3.3,16000,,,,,,,6.7,3200,,
2015,1,14,가양,7.3,13.9,1.3,4.6,2.8,6.066,0.172,2.5,6300,0,0,0,0,0,0,16.5,32,0,0
2015,1,14,보광,7.3,13.1,1.5,4.2,2.4,5.123,0.106,2.3,38000,,,,,,,6.5,2600,,
2015,1,14,암사,7.3,13.5,0.8,3.5,2.4,2.614,0.008,1.4,210,,,,,,,4.8,8,,
2015,1,14,영등포,7.3,13.5,1.2,4.7,2,5.688,0.179,2.2,32000,,,,,,,10.9,300,,
2015,1,14,잠실,7.7,13.9,1,3.6,2.6,2.782,0.013,1.6,290,,,,,,,9.5,6,,
2015,1,19,노량진,8.4,13.2,2.1,4.5,3.4,5.692,0.206,3.2,6600,,,,,,,6.7,1200,,
2015,1,21,가양,7.7,11.8,1.9,4.9,8.2,5.796,0.17,2.8,4900,,,,,,,22.3,12,,
2015,1,28,가양,7.6,13.7,1.5,5.3,5.8,5.71,0.185,2.6,8100,,,,,,,13.7,39,,
2015,1,29,구의,8.1,15.2,1.7,3.2,2.7,3.09,0.021,2.5,4500,,,,,,,5.3,610,,
2015,1,29,노량진,7.6,13.6,2.8,5.1,4,5.776,0.202,3.7,11000,0,0,0,0,0,0,3.5,2200,0,0
2015,1,29,안양천4,7.8,9.4,27.8,11.2,9.5,27.38,0.21,8.1,36000,,,,,,,9.5,7700,,
2015,1,29,중랑천1A,7.7,12.7,5.9,7.5,6.4,11.265,0.135,7.2,,,,,,,,,,,
2015,2,2,노량진,7.6,11.9,2,5.2,3.3,6.222,0.226,3.6,14000,,,,,,,3.8,1600,,
2015,2,4,가양,7.8,13.8,1.6,5.4,3.4,6.422,0.17,2.7,4300,,,,,,,10.5,25,,
2015,2,5,고덕천,8,12.2,2.6,4.6,6.4,7.555,0.14,1.9,30000,,,,,,,3.5,20000,,
2015,2,5,도림천,8.8,13.6,1.5,4,2,5.141,0.097,2.4,400,,,,,,,10.5,150,,
2015,2,5,목감천,8.1,12.8,2.7,6.4,8,7.252,0.196,4.2,90000,,,,,,,6.6,5000,,
2015,2,5,성내천,7.9,14.5,1.6,4,1.2,3.222,0.027,1.9,1300,,,,,,,4.4,200,,
2015,2,5,성북천,7.8,15.7,1.3,2.8,2,3.346,0.022,1.4,400,,,,,,,1.2,1,,
2015,2,5,안양천5,7.6,9.7,7.8,10,6.8,17.871,0.095,5.9,40000,,,,,,,5.5,4000,,
2015,2,5,양재천,7.7,12.4,1.8,5.3,4,7.532,0.081,2.9,20000,,,,,,,4.7,1000,,
2015,2,5,우이천,8.2,13.8,1.9,5.2,5.6,7.551,0.021,2.5,2500,,,,,,,5.7,80,,
2015,2,5,정릉천,7.7,15.9,1,2.4,2,5.023,0.018,1.1,5600,,,,,,,4.1,2700,,
2015,2,5,중랑천2,7.9,15.9,3.2,7.2,5.2,8.576,0.098,4.1,10000,,,,,,,8.8,2000,,
2015,2,5,중랑천3,7.5,9.3,2.2,4.6,16.8,4.124,0.132,2.7,10000,,,,,,,2.2,5000,,
2015,2,5,중랑천4,7.4,8.5,8.3,11,12.8,13.777,1.482,6.6,300000,,,,,,,1.4,140000,,
2015,2,5,청계천1,8.1,13.6,1,2.6,2,2.747,0,1.2,10,,,,,,,1,6,,
2015,2,5,청계천2,7.8,13.9,1.1,2.5,0.8,3.075,0.01,1.3,20,,,,,,,4.6,10,,
2015,2,5,청계천3,8,17.5,1.2,2.8,1.6,3.251,0.012,1.2,1500,,,,,,,0.9,130,,
2015,2,5,탄천5,7.7,7.4,7.7,9.3,6.8,12.668,0.378,6,60000,,,,,,,0.8,9900,,
2015,2,5,홍제천,7.6,13.4,6.6,3.7,3.2,13.712,0.028,1.7,9000,,,,,,,1.8,430,,
2015,2,11,가양,7.5,14.9,1.7,5.1,2.8,5.584,0.194,2.8,6500,0,0,0,0,0,0,12.4,42,0,0
2015,2,11,보광,7.4,14.5,2.2,4.9,3.8,5.152,0.117,2.6,29000,,,,,,,8.9,3600,,
2015,2,11,암사,7.7,14.2,1.8,3.7,4.8,2.778,0.013,2,103,,,,,,,12.9,5,,
2015,2,11,영등포,7.4,14.2,2,5.1,4.2,5.428,0.191,2.7,17000,,,,,,,12.1,100,,
2015,2,11,잠실,7.9,13.5,1.7,4.1,4.2,2.914,0.023,2.1,170,,,,,,,14.6,9,,
2015,2,12,구의,8.2,15.8,2.1,3.9,3.8,2.989,0.021,3.3,35,,,,,,,8.3,7,,
2015,2,12,노량진,7.8,13,2.6,5.3,4.4,5.608,0.204,3.6,26000,0,0,0,0,0,0,5.4,2900,0,0
2015,2,12,안양천4,8,11.1,11.1,11.3,8,24.95,0.16,8.2,8000,,,,,,,14.4,1300,,
2015,2,12,중랑천1A,7.8,13.7,5.6,8.5,8.5,8.5,0.245,6.2,,,,,,,,,,,
2015,2,16,가양,7.1,13.9,2.2,6.1,7.4,6.132,0.175,3.3,6900,,,,,,,19.5,23,,
2015,2,16,노량진,8.3,11.7,3,5.6,4.9,5.502,0.216,4.1,24000,,,,,,,9.4,7000,,
2015,2,24,노량진,7.9,12.6,4.8,6.1,5.6,5.65,0.256,4.7,210000,,,,,,,13.6,14000,,
2015,2,25,가양,7,12.8,2.8,6.1,17.2,5.92,0.166,3.2,7400,,,,,,,19.5,51,,
2015,3,4,가양,7.1,13.9,3.8,6.2,13.4,6.381,0.18,3.4,6200,,,,,,,39.5,98,,
2015,3,6,구의,8.3,13.1,1.9,3.7,5,2.936,0.022,4,,,,,,,,,,,
2015,3,6,노량진,7.5,11.6,4.5,6.4,8,6.344,0.254,3.9,72000,,,,,,,23.6,12000,,
2015,3,6,안양천4,7.3,10.7,8,10.4,6,24.57,0.17,7,,,,,,,,,,,
2015,3,6,중랑천1A,7.6,12.7,4.1,8.6,7.7,11.44,0.17,5.6,,,,,,,,,,,
2015,3,10,고덕천,8.4,9.1,5,4.8,6,6.851,0.187,2.3,120000,0,0,0,0,0,0,8.1,87000,0,0
2015,3,10,도림천,8.3,14,2.8,6.1,4.8,4.734,0.094,3.2,1000,0,0,0,0,0,0,23.9,110,0,0
2015,3,10,목감천,7.9,12.9,5.9,9.4,56.8,6.594,0.17,4.8,38000,0,0,0,0,0,0,26.2,900,0,0
2015,3,10,성내천,7.8,10.5,2.5,5,2.4,3.222,0.072,2.3,4000,0,0,0,0,0,0,12.9,200,0,0
2015,3,10,성북천,,,,,,,,,,,,,,,,,,,
2015,3,10,안양천5,7.6,11.2,7.8,9.9,5.6,17.015,0.09,6.3,1600,0,0,0,0,0,0,4.5,1000,0,0
2015,3,10,양재천,7.7,12.3,1.4,5.6,5.6,6.672,0.172,3,24000,0,0,0,0,0,0,3,3600,0,0
2015,3,10,우이천,8.3,11.9,1.1,5.1,1.2,8.001,0.015,2.6,250,0,0,0,0,0,0,6.8,24,0,0
2015,3,10,정릉천,7.7,15.8,1.2,2.7,3.6,3.954,0.015,1,1300,0,0,0,0,0,0,9.1,440,0,0
2015,3,10,중랑천2,8.2,13.2,1.1,7,9.2,7.803,0.067,4.2,1000,0,0,0,0,0,0,0.3,100,0,0
2015,3,10,중랑천3,8.1,15,3.2,8.5,59.2,4.961,0.111,3,3000,0,0,0,0,0,0,3.8,100,0,0
2015,3,10,중랑천4,7.8,8.1,8.5,14.7,17.2,13.038,1.205,6,360000,0,0,0,0,0,0,5.8,61000,0,0
2015,3,10,청계천1,8.1,13.1,0.4,3,5.2,2.357,0,1.4,0,0,0,0,0,0,0,2.8,0,0,0
2015,3,10,청계천2,7.8,13.8,0.5,3,0.8,2.54,0.004,1.4,11,0,0,0,0,0,0,0,2,0,0
2015,3,10,청계천3,8.2,14,1.2,3.7,2.8,2.876,0.015,1.7,49,0,0,0,0,0,0,0.7,23,0,0
2015,3,10,탄천5,7.7,7.2,4.8,9.8,8.4,11.518,0.152,6,38000,0,0,0,0,0,0,7.5,11000,0,0
2015,3,10,홍제천,8,14.7,2.4,4,2.8,7.468,0.031,1.8,200,0,0,0,0,0,0,8.4,70,0,0
2015,3,11,가양,7.6,12.6,4,7.1,11.4,5.726,0.21,3.8,7500,0,0,0,0,0,0,82.2,34,0,0
2015,3,11,보광,7.5,12.4,3.2,5.7,7,4.887,0.1,2.9,41000,0,0,0,0,0,0,21.6,1000,0,0
2015,3,11,암사,8.7,13.5,0.5,4.2,5.2,2.606,0.019,2.1,61,0,0,0,0,0,0,18,9,0,0
2015,3,11,영등포,7.6,12.6,4.6,7,11.4,5.892,0.2,3.8,49000,0,0,0,0,0,0,84.3,88,0,0
2015,3,11,잠실,8.7,14.3,0.7,4.4,5.8,2.858,0.023,2.4,200,0,0,0,0,0,0,16.6,29,0,0
2015,3,12,구의,8.2,13.1,2.3,4.5,6,2.758,0.024,2.4,38,0,0,0,0,0,0,7.2,5,0,0
2015,3,12,노량진,7.7,13.2,4.1,6.5,8.8,5.978,0.196,3.8,39000,0,0,0,0,0,0,12.2,3200,0,0
2015,3,12,안양천4,7.6,11.1,7.6,10.9,9,25.67,0.2,7.3,13000,0,0,0,0,0,0,11.3,2200,0,0
2015,3,12,중랑천1A,7.6,12.9,6,9,8,12.31,0.12,6,,,,,,,,,,,
2015,3,18,가양,7.5,13.8,4.7,7.6,10.7,6.338,0.174,3.9,17000,,,,,,,80.9,52,,
2015,3,19,구의,8.1,14.5,2.4,4.4,4.4,3.214,0.025,2.8,,,,,,,,,,,
2015,3,19,노량진,7.4,12.2,3.4,5.7,9.8,5.87,0.178,4.3,4600,,,,,,,23.2,1200,,
2015,3,19,안양천4,7.4,10.2,9.7,10.7,8,23.34,0.24,8.3,,,,,,,,,,,
2015,3,19,중랑천1A,7.7,13.1,10.5,9.6,13,9.44,0.145,7.1,,,,,,,,,,,
2015,3,25,가양,7.9,11.9,3.8,6.9,8.6,7.018,0.193,3.9,4100,,,,,,,44.9,13,,
2015,3,27,구의,8.2,13.2,2.5,4.2,5,2.631,0.024,3.2,,,,,,,,,,,
2015,3,27,노량진,7.8,13.1,4.8,6.1,8,5.28,0.186,4.7,12000,,,,,,,40.1,1700,,
2015,3,27,안양천4,7.6,10.5,10.4,11,7.7,21,0.19,7.9,,,,,,,,,,,
2015,3,27,중랑천1A,7.7,13.8,6.7,8.1,10,7.775,0.145,6.6,,,,,,,,,,,
2015,4,1,가양,8.2,11.8,4.6,7.6,12.4,5.464,0.131,3.4,4600,,0,,,,,58.9,15,0,
2015,4,3,구의,7.9,11.7,2.2,4.3,6.8,2.648,0.031,2.4,,,,,,,,,,,
2015,4,3,노량진,7.5,8.6,5,6.7,9.8,5.898,0.268,4.3,77000,,,,,,,22.9,13000,,
2015,4,3,안양천4,7.8,5.5,41.4,41.5,229,11.67,1.44,33.7,,,,,,,,,,,
2015,4,3,중랑천1A,7.4,9,10.3,10.2,54.5,6.125,0.29,8.1,,,,,,,,,,,
2015,4,7,구의,8,11.9,1.4,3.4,5.3,2.419,0.02,2.5,200,,,,,,,5.4,18,,
2015,4,7,노량진,7.6,8.6,3.5,5.1,9.2,4.208,0.218,4,22000,0,0,0,0,0,0,8.9,3300,0,0
2015,4,7,안양천4,7.6,8.7,8.1,10.2,33.3,17.56,0.21,6.9,58000,,,,,,,6.1,5400,,
2015,4,7,중랑천1A,7.7,9.6,4.1,6.5,7.6,5.515,0.09,4.7,,,,,,,,,,,
2015,4,8,가양,6.7,10.9,2.5,5.7,9.6,3.616,0.123,2.7,6500,,0,,,,,37.5,84,0,
2015,4,14,구의,8.1,11.9,1.9,4,5.5,2.56,0.028,2.3,,,,,,,,,,,
2015,4,14,노량진,7.8,10.1,2.7,5.1,8.2,4.356,0.18,3.6,2300,,,,,,,5.6,410,,
2015,4,14,안양천4,7.9,7.8,10.7,12.1,15.3,18.17,0.34,10.3,,,,,,,,,,,
2015,4,14,중랑천1A,7.3,8.5,19.6,16.2,47,8.8,0.565,10.7,,,,,,,,,,,
2015,4,15,가양,7.5,9.4,2,5.4,7.4,4.541,0.212,2.8,6000,0,0,0,0,0,0,22.7,270,0,0
2015,4,15,보광,7.7,10,5.8,6,6.4,5.013,0.308,2.9,510000,,,,,,,12.9,49000,,
2015,4,15,암사,7.5,10.9,2.1,3.6,4.2,2.419,0.032,1.8,740,,,,,,,11.7,35,,
2015,4,15,영등포,7.4,9.1,2.7,5.3,5.4,4.53,0.282,2.8,19000,,,,,,,19.8,320,,
2015,4,15,잠실,7.5,10.8,1.4,3.6,4.4,2.424,0.029,1.8,760,,,,,,,11.2,34,,
2015,4,20,구의,7.9,12.2,1.8,3.7,6.2,2.604,0.035,2.6,,,,,,,,,,,
2015,4,20,노량진,7.5,9,3.1,4.5,7,3.758,0.204,2.8,40000,,,,,,,6.9,6700,,
2015,4,20,안양천4,8,8.3,5.3,9.9,19,11.07,0.33,8.9,,,,,,,,,,,
2015,4,20,중랑천1A,7.4,10.7,9.1,6.8,18.5,5.335,0.205,7.3,,,,,,,,,,,
2015,4,22,가양,7.6,11,2.7,5.5,18,4.289,0.183,2.5,82000,,0,,,,,13.9,1000,0,
2015,4,28,가양,8.5,11.6,8.1,8.2,10.4,5.514,0.173,3.6,3600,,0,,,,,67.4,16,0,
2015,4,29,고덕천,7.4,8.5,3.6,6,8,4.201,0.221,3.4,180000,,,,,,,12.8,18000,,
2015,4,29,도림천,7.6,8.4,2.1,4.8,3.2,2.755,0.062,2.6,4800,,,,,,,7.8,1100,,
2015,4,29,목감천,7.6,7.6,3.9,8.9,7.6,7.959,0.214,5.4,18000,,,,,,,11.5,1600,,
2015,4,29,성내천,7.7,4.5,3.7,5.4,6.8,2.415,0.056,3,5000,,,,,,,10.6,700,,
2015,4,29,성북천,7.5,11.7,2.7,4.3,4.4,1.271,0.041,2.1,500,,,,,,,8.3,80,,
2015,4,29,안양천5,7.5,5.8,5.1,11.6,17,12.751,0.162,6.1,3000,,,,,,,14.3,600,,
2015,4,29,양재천,8.3,7.9,3.2,6.3,14.8,4.9,0.162,3.4,30000,,,,,,,11.5,1700,,
2015,4,29,우이천,8.1,10.7,2.3,6.5,12,7.767,0.011,2.9,14000,,,,,,,25.6,760,,
2015,4,29,정릉천,8,13.9,2.3,4.7,8.4,4.941,0.027,2.2,7000,,,,,,,7.1,2300,,
2015,4,29,중랑천2,7.8,11.5,5,7.9,8,5.643,0.047,4.2,19000,,,,,,,7.9,1900,,
2015,4,29,중랑천3,8.1,9,4.3,6.3,11,5.085,0.076,3.6,7000,,,,,,,7.9,30,,
2015,4,29,중랑천4,7.5,5.3,13.2,12.4,13,14.785,1.549,5.9,190000,,,,,,,9.3,4000,,
2015,4,29,청계천1,7.8,11,0.4,2.9,2.8,2.403,0,1.8,2,,,,,,,4.9,0,,
2015,4,29,청계천2,7.9,10.1,0.9,3.1,3.2,2.48,0.005,1.7,1500,,,,,,,5.9,67,,
2015,4,29,청계천3,8.2,9.4,1.2,3.4,4,2.527,0.014,1.7,3600,,,,,,,7.1,140,,
2015,4,29,탄천5,7.5,6.6,6.1,6.5,5,9.696,0.098,5.1,45000,,,,,,,7.5,6900,,
2015,4,29,홍제천,8,13.9,7.4,5.3,8.8,9.494,0.022,2.5,4000,,,,,,,25.8,1000,,
2015,4,30,구의,7.8,11.5,2.1,3.9,2.5,2.685,0.026,2.4,,,,,,,,,,,
2015,4,30,노량진,7.7,9.2,3.4,6.1,9.8,4.786,0.19,4.1,6800,,,,,,,22.7,1500,,
2015,4,30,안양천4,7.5,7.6,6,11.3,9.7,15.39,0.32,8.8,,,,,,,,,,,
2015,4,30,중랑천1A,8,10.8,3.9,8,10.8,6.905,0.155,6,,,,,,,,,,,
2015,5,6,가양,8.1,9.6,5.5,7.1,26.3,4.815,0.235,3,23000,,0,,,,,52.5,610,0,
2015,5,8,구의,7.9,11.2,2.6,4.2,5.3,2.35,0.028,2.6,,,,,,,,,,,
2015,5,8,노량진,7.5,8.2,3.8,6,9.6,4.336,0.168,3.7,3100,,,,,,,33.1,710,,
2015,5,8,안양천4,7.5,8.4,4.9,11.1,15.8,16.64,0.23,7.7,,,,,,,,,,,
2015,5,8,중랑천1A,7.9,10.9,2.3,7.2,11.2,7.095,0.115,5.6,,,,,,,,,,,
2015,5,13,가양,7.4,9.1,3.4,6.1,11.2,4.137,0.177,2.6,6000,0,0,0,0,0,0,24,74,0,0
2015,5,13,보광,7.3,6.5,3.6,6,6.4,3.843,0.125,2.6,390000,,,,,,,7,30000,,
2015,5,13,영등포,7.4,9.1,3.4,6.3,8.6,4.258,0.264,2.5,10000,,,,,,,25.3,620,,
2015,5,14,고덕천,7.7,9,5.9,7.9,9.2,5.508,0.393,4.1,310000,,,,,,,9.2,14000,,
2015,5,14,구의,8,10.9,2.6,3,4.7,2.144,0.025,4.6,340,,,,,,,13.4,85,,
2015,5,14,노량진,7.4,7.7,3.5,4.7,7.2,4.21,0.202,3.8,69000,0,0,0,0,0,0,20.8,21000,0,0
2015,5,14,도림천,8.1,8.9,1.5,5.1,4.4,2.746,0.086,2.7,7500,,,,,,,3.8,410,,
2015,5,14,목감천,7.7,7.5,4.8,11.3,14,7.04,0.279,5.7,31000,,,,,,,12.4,1500,,
2015,5,14,성내천,7.4,4.4,3.2,6,6.4,2.63,0.205,3.1,38000,,,,,,,8.4,3000,,
