region,site,date,ph,do,bod,cod,ss,tn,tp,temp,ec,t.coli,nh3,no3,po4,f.coli,landuse
광주_황룡강합류전,풍영정천,2012-03-07,7.3,11,4,5.4,8,3.087,0.122,7.1,249,7800,0.685,0.843,0,800,Agriculture
광주_황룡강합류전,광주천2,2012-03-13,7.5,12.3,3.2,8.2,7.6,10.058,0.366,9.3,420,12000,4.963,4.081,0.279,200,Agriculture
광주_황룡강합류전,광주천2,2012-04-05,7.1,9.5,4.3,6.6,16,4.962,0.164,11.5,222,360,0.637,4.275,0.153,110,Agriculture
광주_황룡강합류전,풍영정천,2012-04-05,7,10.9,4,7.6,3,3.489,0.148,13.2,284,7100,0.402,0.856,0,930,Agriculture
광주_황룡강합류전,풍영정천,2012-05-04,7.5,10.6,3.4,8,5,1.622,0.149,25.1,264,46000,0.019,0.386,0.002,260,Agriculture
광주_황룡강합류전,광주천2,2012-05-11,7.4,7.7,3.3,5.8,9.6,4.213,0.181,24.5,245,1500,1.088,1.97,0.009,30,Agriculture
광주_황룡강합류전,광주천2,2012-06-05,6.5,7.3,6.5,11.1,15.2,4.042,0.251,23.6,300,2000,1.168,1.687,0.161,92,Agriculture
광주_황룡강합류전,풍영정천,2012-06-05,6.6,8.6,6.3,8.6,24.4,3.225,0.13,22.8,202,1900,0.929,1.266,0.067,82,Agriculture
광주_황룡강합류전,광주천2,2012-07-04,7,9.5,11.4,26.4,47.4,2.794,0.125,26.7,337,5000,0.259,1.623,0.104,650,Agriculture
광주_황룡강합류전,풍영정천,2012-07-04,7.2,9.8,4.2,8,5,3.554,0.423,24.9,632,3500,0.767,1.31,0.056,700,Agriculture
광주_황룡강합류전,광주천2,2012-08-02,8.5,8.8,6,11,12.4,4.149,0.261,29.9,293,38000,0.106,3.095,0.173,5600,Agriculture
광주_황룡강합류전,풍영정천,2012-08-08,7.7,8.1,2,6.9,8.1,1.088,0.082,28.8,185,14000,0.131,0.594,0.073,1200,Agriculture
광주_황룡강합류전,광주천2,2012-09-04,6.9,7.5,1.4,5.7,6.9,6.699,0.16,25,303,24650,0.256,5.573,0.109,2200,Agriculture
광주_황룡강합류전,풍영정천,2012-09-04,6.6,8.3,1.3,5.9,16,2.851,0.063,24.3,226,32600,0.251,2.166,0.043,2600,Agriculture
광주_황룡강합류전,광주천2,2012-10-08,6.7,11.5,1.6,4.9,6.6,3.83,0.053,20.6,274,3105,0.098,3.6,0.041,7,Agriculture
광주_황룡강합류전,풍영정천,2012-10-08,6.8,10.5,2.7,5.7,6.6,1.718,0.036,19.4,259,34000,0.21,1.174,0.011,800,Agriculture
광주_황룡강합류전,광주천2,2012-11-05,7.7,9.9,1.7,5.2,7.9,2.233,0.081,13.1,169,20000,0.085,1.715,0.049,2260,Agriculture
광주_황룡강합류전,풍영정천,2012-11-07,8,13.9,2.5,6.2,9.9,2.766,0.07,13.6,260,54000,0.65,1.679,0.042,1633,Agriculture
광주_황룡강합류전,광주천2,2012-12-03,7.1,12.8,1.5,5.6,1.9,4.414,0.071,6.6,352,3700,0.207,3.196,0.04,14,Agriculture
광주_황룡강합류전,풍영정천,2012-12-04,8.3,13.4,3.3,6.6,6.7,2.548,0.056,6.5,279,100000,0.439,1.7,0.025,1667,Agriculture
광주_황룡강합류전,광주천2,2013-01-10,7.1,12.8,2.8,6.9,40.3,5.512,0.173,1.9,384,700,1.495,3.451,0.049,32,Agriculture
광주_황룡강합류전,풍영정천,2013-01-10,6.9,13.2,2.1,4.3,3.4,2.713,0.05,0.8,297,3300,0.565,1.907,0.016,185,Agriculture
광주_황룡강합류전,광주천2,2013-02-06,6.8,11.8,5,7.1,14.5,4.465,0.184,5.3,254,82000,2.272,1.804,0.145,11600,Agriculture
광주_황룡강합류전,풍영정천,2013-02-06,7.3,13.2,2.6,7.1,25.9,2.566,0.079,4.7,206,11400,0.288,1.863,0.05,760,Agriculture
광주_황룡강합류전,풍영정천,2013-03-07,7.2,11.1,4.6,7.9,20.2,3.177,0.115,8.2,315,60000,1.391,1.345,0.025,1380,Agriculture
광주_황룡강합류전,광주천2,2013-03-08,7.7,10.7,7,10.9,36.8,4.877,0.177,9.9,348,4100,1.796,2.589,0.037,75,Agriculture
광주_황룡강합류전,풍영정천,2013-04-01,7.3,13,3.8,6.7,10.8,2.261,0.041,10.5,269,10000,0.404,1.176,0.016,1560,Agriculture
광주_황룡강합류전,광주천2,2013-04-05,7.2,9.6,5.2,9.3,23.9,6.599,0.126,14.5,248,3000,2.879,2.613,0.022,104,Agriculture
광주_황룡강합류전,광주천2,2013-05-03,6.7,5.2,4.9,8.9,11.4,2.996,0.133,16.6,207,54000,0.765,1.379,0.067,1200,Agriculture
광주_황룡강합류전,풍영정천,2013-05-07,8.4,14.2,4.7,7.9,9.3,2.555,0.078,20.5,301,3000,1.112,0.702,0.042,66,Agriculture
광주_황룡강합류전,광주천2,2013-06-03,7,7.2,3.6,7.4,19,4.294,0.174,23.9,355,2750,1.362,2.154,0.133,320,Agriculture
광주_황룡강합류전,풍영정천,2013-06-03,7.4,9.5,5.4,8.7,57.3,3.18,0.156,23.3,210,38000,0.609,1.399,0.096,660,Agriculture
광주_황룡강합류전,광주천2,2013-07-02,8.6,10.5,5.6,8.6,17.9,4.322,0.21,28.5,313,1050,0.388,2.745,0.089,126,Agriculture
광주_황룡강합류전,풍영정천,2013-07-02,8.5,12.3,3.5,10.3,10.4,1.963,0.103,28.2,208,18000,0.289,0.934,0.043,1340,Agriculture
광주_황룡강합류전,광주천2,2013-08-05,6.3,5.5,17.7,20,148.1,4.081,0.261,25.4,166,350000,1.81,1.265,0.108,28500,Agriculture
광주_황룡강합류전,풍영정천,2013-08-05,7,8.2,5.5,10.8,342.2,1.94,0.575,24.8,87,172000,0.298,0.728,0.064,21500,Agriculture
광주_황룡강합류전,풍영정천,2013-08-20,8.1,9.9,3,5.7,15.2,1.344,0.074,29.1,163,350000,0.114,0.811,0.05,28500,Agriculture
광주_황룡강합류전,광주천2,2013-09-03,7.5,8.1,0.9,3.7,4.6,2.836,0.109,23.3,200,2600,0.038,2.307,0.084,1800,Agriculture
광주_황룡강합류전,풍영정천,2013-09-03,8.4,11.8,1.8,4.7,8.2,1.85,0.077,24.2,214,11000,0.104,1.335,0.044,6300,Agriculture
광주_황룡강합류전,광주천2,2013-10-08,7.4,7,9,9.1,42.4,4.28,0.204,23,268,460000,0.863,2.018,0.09,18500,Agriculture
광주_황룡강합류전,풍영정천,2013-10-08,7.5,7,8.7,9,42.1,2.299,0.13,22.5,225,530000,0.821,0.96,0.065,21500,Agriculture
광주_황룡강합류전,광주천2,2013-11-04,7.8,11.1,2.6,5.5,43.9,3.772,0.155,16.2,371,1800,0.146,3.192,0.02,92,Agriculture
광주_황룡강합류전,풍영정천,2013-11-04,8.1,15.8,3.1,4.9,5.3,2.09,0.103,17,294,4300,0.246,1.33,0.048,112,Agriculture
광주_황룡강합류전,광주천2,2013-12-03,6.8,10.4,2.9,5.3,5.1,4.635,0.072,7.6,455,18000,0.183,3.939,0.025,620,Agriculture
광주_황룡강합류전,풍영정천,2013-12-03,7.5,13,3,4.3,4.5,2.739,0.071,7.8,287,10500,0.259,1.895,0.033,260,Agriculture
광주_황룡강합류전,광주천2,2014-01-07,8.5,14.8,4.1,6.7,12.5,5.643,0.081,4.4,424,560,0.445,4.095,0.005,52,Agriculture
광주_황룡강합류전,풍영정천,2014-01-07,8.8,14.9,2.9,4,4.4,2.042,0.06,5.2,238,4500,0.104,1.648,0.016,12,Agriculture
광주_황룡강합류전,광주천2,2014-02-04,7.9,13,4.7,7.1,10.8,5.839,0.102,5.4,346,3000,1.191,3.306,0.01,138,Agriculture
광주_황룡강합류전,풍영정천,2014-02-04,8.6,17.3,4,6,5.8,2.158,0.093,4.2,280,4400,0.214,1.395,0.017,18,Agriculture
광주_황룡강합류전,광주천2,2014-03-04,7.9,10.9,7.6,11.3,35.9,6.366,0.211,8.9,411,16500,1.779,3.077,0.012,180,Agriculture
광주_황룡강합류전,풍영정천,2014-03-04,7.1,11.4,4.8,6.7,11.6,2.278,0.115,7,275,29000,0.349,1.3,0.009,1340,Agriculture
광주_황룡강합류전,광주천2,2014-04-07,7.1,10.4,2.6,5.6,13.7,5.357,0.076,12,376,10000,0.842,3.116,0.001,90,Agriculture
광주_황룡강합류전,풍영정천,2014-04-07,8.9,17.8,4.8,7.3,11.1,1.455,0.131,14.1,336,11500,0.15,0.79,0.008,380,Agriculture
광주_황룡강합류전,광주천2,2014-05-12,7.1,7.9,6.7,9,44.4,3.247,0.176,19.1,142,128000,1.069,1.031,0.081,26000,Agriculture
광주_황룡강합류전,풍영정천,2014-05-12,6.8,9,5.9,11.7,35.8,2.877,0.305,18.3,172,70000,0.407,1.552,0.103,6000,Agriculture
광주_황룡강합류전,광주천2,2014-06-10,8.4,10.8,3.4,6.7,16.1,3.467,0.099,24.2,322,2250,0.12,2.607,0.013,250,Agriculture
광주_황룡강합류전,풍영정천,2014-06-10,7.8,10,3.7,7.5,18.1,2.86,0.136,25.9,188,14500,0.289,1.629,0.051,600,Agriculture
광주_황룡강합류전,광주천2,2014-07-01,8.5,14.9,5.6,9.3,13.3,2.733,0.133,29.2,341,1100,0.032,1.68,0.017,10,Agriculture
광주_황룡강합류전,풍영정천,2014-07-01,8.1,13.5,4.6,8.5,13.6,1.658,0.139,29.3,258,14500,0.121,0.68,0.047,400,Agriculture
광주_황룡강합류전,광주천2,2014-08-05,7.6,9.3,1.1,4,10.5,2.566,0.122,23.2,110,2200,0.134,1.9,0.083,900,Agriculture
광주_황룡강합류전,풍영정천,2014-08-05,7.7,8.9,1,6.1,9.8,2.465,0.141,25.9,154,260,0.083,1.57,0.097,24,Agriculture
광주_황룡강합류전,광주천2,2014-09-01,8.7,11.7,1.6,3.7,2.8,2.963,0.109,15.1,231,5400,0.04,2.38,0.073,260,Agriculture
광주_황룡강합류전,풍영정천,2014-09-01,8.5,12,1.3,4.2,2.7,1.73,0.095,26,202,19500,0.043,1.12,0.049,600,Agriculture
광주_황룡강합류전,광주천2,2014-10-06,7.6,10.8,1.4,3.6,2.6,2.656,0.099,19.2,242,12600,0.087,1.76,0.075,640,Agriculture
광주_황룡강합류전,풍영정천,2014-10-06,8.3,12.2,2.2,4.5,4,1.847,0.086,20,270,32500,0.097,0.9,0.044,480,Agriculture
광주_황룡강합류전,광주천2,2014-11-11,8.3,12.9,1.4,4.4,2.4,4.099,0.056,12.7,340,1300,0.09,3.35,0.022,200,Agriculture
광주_황룡강합류전,풍영정천,2014-11-11,8.5,15,2.2,4.4,3.5,1.579,0.053,11.2,261,28000,0.065,1.01,0.018,1400,Agriculture
광주_황룡강합류전,광주천2,2014-12-08,7.2,12.6,0.8,3.5,1.4,4.706,0.032,6.4,442,6400,0.216,3.67,0.02,140,Agriculture
광주_황룡강합류전,풍영정천,2014-12-08,7.2,14.1,1.7,4.6,3.1,2.603,0.048,4.9,354,36000,0.227,1.68,0.034,3450,Agriculture
광주_황룡강합류전,광주천2,2015-01-05,7.9,16.8,1.8,3.9,4,5.541,0.029,7,524,900,0.632,4.128,0.009,4,Agriculture
광주_황룡강합류전,풍영정천,2015-01-05,8.5,16.5,2.4,3.9,4.1,2.739,0.06,5.9,415,3000,0.158,1.719,0.021,100,Agriculture
광주_황룡강합류전,광주천2,2015-02-02,7.1,15.1,1.8,4.5,2.9,5.707,0.047,3.8,402,7400,1.244,3.991,0.012,60,Agriculture
광주_황룡강합류전,풍영정천,2015-02-02,7.4,17.2,1.8,3.7,3.2,2.285,0.052,3.9,278,11400,0.129,1.804,0.019,520,Agriculture
광주_황룡강합류전,광주천2,2015-03-02,7,12.8,3.7,5.7,7.1,7.115,0.071,5.7,422,9400,2.193,4.073,0.006,190,Agriculture
광주_황룡강합류전,풍영정천,2015-03-02,7.4,13.9,3.1,4,4,2.04,0.078,6.5,252,15500,0.217,1.405,0.036,60,Agriculture
광주_황룡강합류전,광주천2,2015-04-06,6.9,7.5,7.9,9.4,38,6.524,0.26,13.6,244,720000,1.743,1.769,0.053,74000,Agriculture
광주_황룡강합류전,풍영정천,2015-04-06,7,9.6,5.1,8.8,27.2,3.105,0.215,13.4,213,64000,0.494,1.749,0.106,5000,Agriculture
광주_황룡강합류전,광주천2,2015-05-04,7,8.2,4,6,13.7,2.895,0.13,19.4,210,38500,0.477,1.673,0.061,1380,Agriculture
광주_황룡강합류전,풍영정천,2015-05-04,7,9.8,2.6,7.2,14,1.837,0.16,19.7,224,29000,0.324,0.929,0.072,220,Agriculture
광주_황룡강합류전,광주천2,2015-06-02,7.4,8.4,2.5,6.2,10.9,4.196,0.081,23.4,321,880,0.233,3.148,0.029,34,Agriculture
광주_황룡강합류전,풍영정천,2015-06-02,6.3,7.1,4.8,7.9,29.7,3.259,0.21,22.3,199,11400,0.546,1.561,0.078,650,Agriculture
광주_황룡강합류전,광주천2,2015-07-06,7.4,6.7,5.2,10.1,12.3,3.974,0.153,25,326,66000,0.941,1.662,0.033,9800,Agriculture
광주_황룡강합류전,풍영정천,2015-07-06,8.3,12.4,2.3,6.6,6.1,1.433,0.104,24.6,158,12600,0.054,0.749,0.049,640,Agriculture
광주_황룡강합류전,광주천2,2015-08-10,7.2,6.2,3.8,6.1,14.7,3.174,0.211,28.7,270,7800,0.614,1.354,0.111,2750,Agriculture
광주_황룡강합류전,풍영정천,2015-08-10,7.1,7.8,3.5,6.2,6.9,1.585,0.139,28,223,6000,0.106,0.578,0.067,740,Agriculture
광주_황룡강합류전,광주천2,2015-09-08,7.3,5.9,2.7,4.8,4.5,2.2,0.158,24.5,254,2150,0.181,1.172,0.099,520,Agriculture
광주_황룡강합류전,풍영정천,2015-09-08,7.6,9.8,2.2,5.4,3.1,1.281,0.116,22.6,167,35000,0.06,0.697,0.062,3850,Agriculture
광주_황룡강합류전,광주천2,2015-10-05,7.1,7.8,1.4,4.2,3.1,4.706,0.085,19.2,288,13000,0.108,3.361,0.05,500,Agriculture
광주_황룡강합류전,풍영정천,2015-10-05,8.6,12.7,1.6,4.3,5.4,1.828,0.093,22.3,161,24000,0.099,1.11,0.042,360,Agriculture
광주_황룡강합류전,광주천2,2015-11-02,7.4,9.8,1.6,5.4,2.4,5.68,0.055,11.4,433,10000,0.052,5.203,0.022,420,Agriculture
광주_황룡강합류전,풍영정천,2015-11-02,7.3,10.3,1.9,4.8,2.5,1.784,0.072,10.8,268,76000,0.255,1.356,0.028,5400,Agriculture
광주_황룡강합류전,광주천2,2015-12-01,7.2,10.7,1.5,3.8,2.8,4.343,0.072,9.2,374,11000,0.079,2.874,0.047,1400,Agriculture
광주_황룡강합류전,풍영정천,2015-12-01,7.1,12.1,1.7,4.8,3.2,2.27,0.05,8.3,325,21000,0.033,1.023,0.02,2400,Agriculture
광주_황룡강합류전,광주천2,2016-01-28,7.6,13.5,2.4,5.8,4.5,7.267,0.083,5,578,4000,0.577,6.314,0.015,520,Agriculture
광주_황룡강합류전,광주천2,2016-02-02,7.4,15.7,2,4.2,4.2,4.496,0.082,6.3,328,8100,0.168,3.619,0.039,320,Agriculture
광주_황룡강합류전,풍영정천,2016-02-02,6.5,15.8,1.9,4.9,7,2.898,0.086,1.3,263,9000,0.16,2.636,0.034,100,Agriculture
광주_황룡강합류전,광주천2,2016-03-07,6.7,9.7,4.9,5.5,17.2,3.996,0.111,11.5,241,110000,0.573,2.895,0.025,3800,Agriculture
광주_황룡강합류전,풍영정천,2016-03-07,6.7,9.9,5,8.4,28.9,2.898,0.139,12.8,218,16000,0.344,2.04,0.024,1100,Agriculture
광주_황룡강합류전,광주천2,2016-04-04,8.4,11.7,7.7,11,16.4,4.712,0.092,16.8,256,490,0.215,3.818,0.003,100,Agriculture
광주_황룡강합류전,풍영정천,2016-04-04,7.7,9.9,6.2,7.8,7.7,3.408,0.132,14.6,191,13000,0.231,2.245,0.02,360,Agriculture
광주_황룡강합류전,광주천2,2016-05-02,6.7,10.3,1.6,5,8.9,2.665,0.072,19,223,16000,0.094,2.129,0.017,100,Agriculture
광주_황룡강합류전,풍영정천,2016-05-02,8.3,13.1,1.7,5.2,5.6,1.856,0.052,20.8,225,33000,0.078,1.33,0.009,200,Agriculture
광주_황룡강합류전,광주천2,2016-06-07,6.8,8.1,3.5,6.7,13.9,3.524,0.16,22.7,290,14000,0.403,1.959,0.06,620,Agriculture
광주_황룡강합류전,풍영정천,2016-06-07,7,8.3,5,7.9,32,3.205,0.203,21.5,205,132000,0.396,1.506,0.056,2400,Agriculture
광주_황룡강합류전,광주천2,2016-07-05,7.3,8.6,2.8,4.3,11.8,2.576,0.085,23,160,73000,0.129,1.816,0.047,7300,Agriculture
광주_황룡강합류전,풍영정천,2016-07-05,7.1,7.1,2.9,6.2,24.5,2.58,0.131,24.7,182,15000,0.129,1.599,0.047,9900,Agriculture
광주_황룡강합류전,광주천2,2016-08-08,7.4,5.3,7.4,9.1,10.9,3.471,0.28,28.3,252,75000,1.454,1.117,0.117,16000,Agriculture
광주_황룡강합류전,풍영정천,2016-08-08,7.4,8.9,2.6,6.6,16.9,2.14,0.167,27.9,182,51000,0.137,1.259,0.078,6600,Agriculture
광주_황룡강합류전,광주천2,2016-09-05,7.4,8.1,2.7,5.8,10.2,2.313,0.084,27.9,272,42000,0.162,1.541,0.047,6000,Agriculture
광주_황룡강합류전,풍영정천,2016-09-05,7.1,7.5,3.2,7.4,41.8,2.099,0.197,24.2,111,65000,0.128,1.455,0.075,6300,Agriculture
광주_황룡강합류전,광주천2,2016-10-10,7.1,10.5,0.9,3.8,2.7,2.514,0.102,16.9,148,63000,0.278,1.655,0.084,6600,Agriculture
광주_황룡강합류전,풍영정천,2016-10-10,7.6,10.4,1,4.8,5.9,1.931,0.077,16.6,165,34000,0.063,1.29,0.044,4200,Agriculture
광주_황룡강합류전,광주천2,2016-11-01,7.4,12.2,1,3.8,3.5,2.973,0.075,12.4,209,20000,0.066,2.59,0.041,500,Agriculture
광주_황룡강합류전,풍영정천,2016-11-01,7.4,13.6,1.5,4.5,2.5,2.445,0.109,11.8,227,72000,0.207,1.256,0.048,1800,Agriculture
광주_황룡강합류전,광주천2,2016-12-05,7.8,13,3.8,7,7.3,5.764,0.079,8.5,470,500,0.205,4.67,0.008,60,Agriculture
광주_황룡강합류전,풍영정천,2016-12-05,7.6,13.5,2.7,4.5,5.4,2.441,0.063,7.4,293,23000,0.153,1.858,0.023,4200,Agriculture
광주_황룡강합류전,광주천2,2017-01-09,6.9,8.5,2.7,6.1,5.6,5.163,0.108,8.1,391,13000,0.409,3.917,0.02,500,Agriculture
광주_황룡강합류전,풍영정천,2017-01-09,7.2,10.4,2.4,5.1,7.1,2.559,0.101,7.4,294,22000,0.212,1.862,0.019,1200,Agriculture
광주_황룡강합류전,광주천2,2017-02-06,8,12.7,4.9,8.3,12.5,6.645,0.132,6.7,489,21000,1.294,4.243,0.02,400,Agriculture
광주_황룡강합류전,풍영정천,2017-02-06,7.6,15.8,2.8,5.2,5.2,2.404,0.073,3.2,340,45000,0.156,1.949,0.012,1000,Agriculture
광주_황룡강합류전,광주천2,2017-03-06,7.4,11.4,4.1,7.6,11.2,2.021,0.102,7.8,242,23000,0.053,1.355,0.009,100,Agriculture
광주_황룡강합류전,풍영정천,2017-03-06,8.2,14.8,3,6,7.4,2.247,0.079,6.5,277,35000,0.1,1.747,0.011,1100,Agriculture
광주_황룡강합류전,광주천2,2017-04-03,8.3,14.6,7,11.2,35.6,3.481,0.131,17.6,284,4000,0.048,2.291,0.002,100,Agriculture
광주_황룡강합류전,풍영정천,2017-04-03,8.5,13.2,6.9,11.3,24.5,2.058,0.176,11.2,328,35000,0.155,0.955,0.007,1000,Agriculture
광주_황룡강합류전,광주천2,2017-05-08,7.2,5.5,6.2,11.7,16.1,2.946,0.221,19.5,371,32000,1.04,0.967,0.076,2700,Agriculture
광주_황룡강합류전,풍영정천,2017-05-08,8.3,13.1,5.2,9.6,11.3,1.637,0.144,18.9,265,13000,0.105,0.687,0.038,2300,Agriculture
광주_황룡강합류전,광주천2,2017-06-05,8.1,9.8,6.1,13,30.5,4.823,0.163,22,343,3000,0.039,3.47,0.013,87,Agriculture
광주_황룡강합류전,풍영정천,2017-06-05,7.6,9.5,5.1,12,19.7,3.004,0.145,21.2,231,14000,0.355,1.435,0.016,1000,Agriculture
광주_황룡강합류전,광주천2,2017-07-10,7.2,5.5,3.6,9.1,7.6,3.855,0.191,27,314,16000,0.91,2.417,0.131,1400,Agriculture
광주_황룡강합류전,풍영정천,2017-07-10,7.2,5.3,4.8,11.9,38.9,2.613,0.127,26.4,212,480000,0.329,1.612,0.051,87000,Agriculture
광주_황룡강합류전,광주천2,2017-08-07,7.6,6.8,6,11.5,9.3,3.644,0.169,31,352,50000,0.295,2.561,0.072,17000,Agriculture
광주_황룡강합류전,풍영정천,2017-08-07,7.9,8,2.8,7.3,5.6,0.741,0.061,29.9,263,8000,0.019,0.565,0.014,1600,Agriculture
광주_황룡강합류전,광주천2,2017-09-04,7.7,6.2,3.5,7,8.3,4.267,0.098,24.5,391,10000,0.031,3.139,0.038,1600,Agriculture
광주_황룡강합류전,풍영정천,2017-09-04,7,9.6,2.6,5.7,5,1.717,0.099,23.5,172,46000,0.026,0.817,0.047,8900,Agriculture
광주_황룡강합류전,광주천2,2017-10-10,7.4,9.5,2,5.3,5.4,1.75,0.103,24.2,239,20000,0.03,1.23,0.065,1700,Agriculture
광주_황룡강합류전,풍영정천,2017-10-10,7.7,11.2,2,5.5,3.6,1.612,0.063,22.9,263,26000,0.024,1.187,0.027,2800,Agriculture
광주_황룡강합류전,광주천2,2017-11-06,8.7,13.2,5.9,10.9,11.9,3.89,0.085,13.3,420,400,0.09,3.191,0.007,40,Agriculture
광주_황룡강합류전,풍영정천,2017-11-06,7.7,14,2.2,5,1.7,1.923,0.063,11.3,308,23000,0.092,1.414,0.017,4200,Agriculture
광주_황룡강합류전,광주천2,2017-12-04,8.2,14.4,7.4,12,18.2,1.476,0.094,6.9,364,420,0.024,0.517,0,400,Agriculture
광주_황룡강합류전,풍영정천,2017-12-04,7.9,14.5,3.6,6.6,6,2.16,0.082,6.4,344,39000,0.03,0.886,0.002,2400,Agriculture
광주_황룡강합류전,광주천2,2018-01-15,8.4,15.8,7.4,12.4,19.7,2.424,0.111,2.7,433,5400,0.01,1.432,0.009,140,Agriculture
광주_황룡강합류전,풍영정천,2018-01-15,8,15.1,3.5,6.8,11,2.665,0.135,3.8,479,29000,0.292,1.734,0.047,2100,Agriculture
광주_황룡강합류전,광주천2,2018-02-05,7.9,16.7,4.5,9.3,10.8,2.183,0.096,2,293,800,0.002,1.225,0.014,20,Agriculture
광주_황룡강합류전,풍영정천,2018-02-05,8.3,15.3,3.4,5.9,5,2.685,0.096,0.6,451,7800,0.166,1.712,0.017,1000,Agriculture
광주_황룡강합류전,광주천2,2018-03-05,7.1,5,12.2,20,31.2,5.475,0.435,12.8,361,40000,2.331,0.804,0.015,12000,Agriculture
광주_황룡강합류전,풍영정천,2018-03-05,7.5,9,6.8,11.2,16.5,2.826,0.139,11.6,369,72000,0.638,1.164,0.015,8000,Agriculture
광주_황룡강합류전,광주천2,2018-04-02,7.5,11.2,5.9,9.7,24,5.174,0.1,16.6,396,3800,1.44,2.159,0.006,240,Agriculture
광주_황룡강합류전,풍영정천,2018-04-02,7.9,10,4.9,8.1,10,1.628,0.099,16.3,298,13000,0.123,0.782,0.014,1000,Agriculture
광주_황룡강합류전,광주천2,2018-05-08,6.8,13.4,3.6,7.1,15.7,2.682,0.174,16.8,247,170000,0.778,1.139,0.043,38000,Agriculture
광주_황룡강합류전,풍영정천,2018-05-08,7.6,11.4,2.5,10.6,28,2.363,0.188,17.5,235,52000,0.166,1.468,0.052,2400,Agriculture
광주_황룡강합류전,광주천2,2018-06-04,7.1,8.6,3.8,8.3,7.5,4.419,0.071,23.9,401,660,0.187,3.195,0.005,200,Agriculture
광주_황룡강합류전,풍영정천,2018-06-04,7.6,9.2,3.3,10.1,23.1,2.623,0.124,23.2,186,26000,0.165,1.412,0.047,400,Agriculture
광주_황룡강합류전,광주천2,2018-07-02,7.6,5.5,7,14.6,21.7,7.12,0.535,22.7,228,146000,3.917,1.409,0.366,66000,Agriculture
광주_황룡강합류전,풍영정천,2018-07-02,7,9.7,4.4,14.6,284.3,3.113,0.408,22.6,105,43000,0.306,1.509,0.139,12000,Agriculture
광주_황룡강합류전,광주천2,2018-08-06,8.4,9.9,6.8,15.7,18.4,0.819,0.209,32,297,3000,0.011,0.165,0.112,800,Agriculture
광주_황룡강합류전,풍영정천,2018-08-06,8,9.4,4.1,9.7,11.5,1.084,0.136,29.5,251,10000,0.011,0.377,0.035,1700,Agriculture
광주_황룡강합류전,광주천2,2018-09-10,7.6,7.1,2.2,4.8,2.9,3.493,0.095,21.2,310,68000,0.361,2.397,0.052,17000,Agriculture
광주_황룡강합류전,풍영정천,2018-09-10,7.2,9.4,1.5,5.3,3.4,1.951,0.092,22.5,183,45000,0.02,1.359,0.055,7300,Agriculture
광주_황룡강합류전,광주천2,2018-10-01,8.1,9.6,3.4,8.2,13.7,2.927,0.117,20,277,2600,0.005,2.166,0.014,230,Agriculture
광주_황룡강합류전,풍영정천,2018-10-01,7.4,9,1.4,5.2,2,1.806,0.09,17.9,294,53000,0.013,1.391,0.034,7300,Agriculture
광주_황룡강합류전,광주천2,2018-11-05,7.6,9.3,2.3,5.4,5.6,1.446,0.092,12.3,250,13000,0.007,1.075,0.015,340,Agriculture
광주_황룡강합류전,풍영정천,2018-11-05,7.6,10.4,2,5.3,4,1.96,0.106,12.8,277,51000,0.028,1.575,0.031,2100,Agriculture
광주_황룡강합류전,광주천2,2018-12-03,6.8,4.9,8.9,18.9,35.4,8.935,0.52,13.9,379,450000,5.166,1.837,0.34,20000,Agriculture
광주_황룡강합류전,풍영정천,2018-12-03,7.4,9.2,4.3,8.8,16.2,2.241,0.152,10.6,318,410000,0.358,1.394,0.048,15000,Agriculture
부산_서낙동강,서낙동강1,2007-02-06,9.4,16.7,5.1,9.6,27.3,3.098,0.124,6,457,33,0.16,2.617,0.028,0,Agriculture
부산_서낙동강,서낙동강2,2007-02-06,9.1,16.4,5.3,9.2,23.1,3.155,0.143,7,485,140,0.12,2.637,0.026,9,Agriculture
부산_서낙동강,서낙동강3,2007-02-06,8.3,15.2,10.5,10.8,41.8,9.918,1.062,10,901,5000,4.571,4.852,0.936,1700,Agriculture
부산_서낙동강,서낙동강4,2007-02-06,8.3,15.2,7.6,9.8,24.8,3.148,0.136,10,901,80,0.233,2.745,0.028,0,Agriculture
부산_서낙동강,서낙동강1,2007-03-14,8.6,14.2,5,7.8,15.7,2.649,0.101,10,359,1700,0.176,1.95,0.034,70,Agriculture
부산_서낙동강,서낙동강2,2007-03-14,7.1,8.7,3.7,7,14.5,2.7,0.105,9,1070,1100,0.26,2.048,0.042,110,Agriculture
부산_서낙동강,서낙동강3,2007-03-14,7,7.7,4.8,7.2,16.7,8.666,0.728,10,667,2400,3.557,3.889,0.701,280,Agriculture
부산_서낙동강,서낙동강4,2007-03-14,7.1,8.7,2.3,6,15.4,4.648,0.323,9,1070,280,0.142,2.582,0.194,4,Agriculture
부산_서낙동강,서낙동강1,2007-04-11,8.5,10.1,3.9,5.2,9,2.709,0.071,17,396,35000,0.069,2.106,0.033,350,Agriculture
부산_서낙동강,서낙동강2,2007-04-11,8.3,9.6,5.2,6.2,16.7,2.787,0.072,16,944,1100,0.077,2.051,0.034,110,Agriculture
부산_서낙동강,서낙동강3,2007-04-11,7.9,9.2,10.3,9.8,19.7,8.508,0.62,17,759,2300,3.085,3.207,0.418,50,Agriculture
