region,site,date,ph,do,bod,cod,ss,tn,tp,temp,ec,t.coli,nh3,no3,po4,f.coli,landuse
대구_금호강,금호강6,2016-07-19,8.8,10.1,5.1,8.6,9.6,5.163,0.065,28.4,600,233,0.029,3.872,0.024,106,Urban
대구_금호강,금호강6,2016-07-25,8.8,7.4,6,9.2,11.2,4.815,0.102,29.5,480,16750,0.161,3.174,0.027,3100,Urban
대구_금호강,금호강6,2016-08-01,8.1,6.3,4.7,10.2,16.8,4.08,0.158,30.4,409,32750,0.155,2.286,0.078,7600,Urban
대구_금호강,금호강6,2016-08-08,8.4,7.7,4.5,9.3,14.4,4.726,0.155,31.7,535,34250,0.198,3.301,0.049,4150,Urban
대구_금호강,금호강4,2016-08-11,9,9.7,5.1,6.6,5.2,5.472,0.106,31.3,392,500,0,1.79,0.038,160,Urban
대구_금호강,금호강5,2016-08-11,8.6,7.4,4.4,6.2,4.8,7.968,0.13,31.5,446,2400,0.01,3.656,0.063,1100,Urban
대구_금호강,금호강6,2016-08-16,8.1,7.9,2.3,8.2,16.8,4.998,0.125,31.2,832,2150,0.185,3.428,0.075,440,Urban
대구_금호강,금호강6,2016-08-23,9.3,13.6,8.7,15,24.4,6.666,0.168,30.8,811,72,0.029,3.016,0,60,Urban
대구_금호강,금호강6,2016-09-06,7.5,8.6,1.3,7.5,6.4,5.833,0.137,24.7,364,11500,0.223,4.507,0.12,2000,Urban
대구_금호강,금호강4,2016-09-08,7.7,8.2,4.3,5.3,2.4,10.752,0.12,24.6,362,17000,0.1,4.94,0.09,7000,Urban
대구_금호강,금호강5,2016-09-08,7.8,8.8,6.1,6.1,8.6,8.352,0.149,25.1,388,790000,0.31,5.087,0.11,700000,Urban
대구_금호강,금호강6,2016-09-12,7.6,7.2,1.4,6.6,4.4,5.92,0.127,24,522,11250,0.158,4.629,0.098,2800,Urban
대구_금호강,금호강6,2016-09-20,7.5,8.2,1.7,7.5,8.4,5.191,0.122,21.1,286,31750,0.17,4.055,0.103,5025,Urban
대구_금호강,금호강6,2016-09-27,7.7,8.4,4.1,7.4,5.6,6.344,0.096,26,544,87000,0.281,5.05,0.057,11000,Urban
대구_금호강,금호강6,2016-10-05,7.5,7.1,6.7,9.2,47.2,5.478,0.163,22.5,472,180000,0.444,3.91,0.081,41000,Urban
대구_금호강,금호강6,2016-10-11,7.5,8.8,1.3,7.3,8,4.659,0.113,18.5,326,42000,0.155,3.803,0.095,1070,Urban
대구_금호강,금호강4,2016-10-12,7.5,8.8,2.4,4.9,6.1,12.768,0.101,19.3,259,270000,0.037,4.133,0.068,9800,Urban
대구_금호강,금호강5,2016-10-12,7.8,8.7,3.3,4.7,4.3,13.824,0.11,19.1,289,55000,0.02,4.344,0.078,5700,Urban
대구_금호강,금호강6,2016-10-18,7.5,8.6,2.1,6.3,5.2,5.261,0.091,20,421,63000,0.287,4.402,0.075,5750,Urban
대구_금호강,금호강6,2016-10-25,7.9,10.2,1.3,6.5,4,5.615,0.071,18.8,592,5050,0.027,4.892,0.05,880,Urban
대구_금호강,금호강6,2016-11-01,7.7,10.2,1.4,5.9,3.2,5.856,0.044,12.7,607,19250,0.065,4.953,0.032,2250,Urban
대구_금호강,금호강6,2016-11-08,8.1,12,1.1,6.2,1.6,6.578,0.052,14.9,668,2650,0.03,5.803,0.022,195,Urban
대구_금호강,금호강4,2016-11-10,8.8,12,2.2,4.4,4.3,8.4,0.034,12.9,422,300,0.013,4.454,0.005,110,Urban
대구_금호강,금호강5,2016-11-10,8.6,11.7,2.3,4.7,2.2,6.672,0.067,13.6,473,8400,0.01,5.61,0.028,6100,Urban
대구_금호강,금호강6,2016-11-15,8.1,11.1,2.2,6.9,4.8,6.306,0.044,15.4,731,1070,0.065,5.418,0.014,42,Urban
대구_금호강,금호강6,2016-11-22,8.1,11.3,2.5,7.3,6.4,6.35,0.033,13.4,728,2200,0.022,5.159,0.007,44,Urban
대구_금호강,금호강4,2016-12-06,8.3,12.7,2.8,4.5,4.7,16.08,0.029,8,474,610,0.03,4.397,0,390,Urban
대구_금호강,금호강5,2016-12-06,8.4,12.5,2.9,4.7,4.1,12.288,0.048,8.4,528,2700,0.073,5.291,0.01,560,Urban
대구_금호강,금호강6,2016-12-06,8.1,13.7,2.3,7.3,4,6.625,0.031,8.8,786,2750,0.028,5.44,0.004,235,Urban
대구_금호강,금호강6,2016-12-13,7.9,13.8,2.2,7.3,4.8,6.618,0.027,8,774,860,0.08,5.685,0.006,145,Urban
대구_금호강,금호강6,2016-12-19,7.8,12.9,1.5,7.4,3.2,6.441,0.035,7.7,819,1260,0.07,5.564,0.01,260,Urban
대구_금호강,금호강6,2016-12-26,7.4,11.5,2.7,7.8,5.2,5.086,0.051,8.5,609,5850,0.383,3.96,0.016,105,Urban
대구_금호강,금호강6,2017-01-02,7.7,13.1,1.8,7,4,5.34,0.042,7.3,593,7500,0.149,4.418,0.015,265,Urban
대구_금호강,금호강6,2017-01-10,7.8,14.3,2.1,7.7,6,5.767,0.04,8.1,720,2350,0.177,4.751,0.011,45,Urban
대구_금호강,금호강4,2017-01-16,8.4,14.4,2.8,5.1,2.3,7.92,0.034,2.2,434,330,0.367,3.73,0,170,Urban
대구_금호강,금호강5,2017-01-16,8,14.2,2.7,5.2,1.4,8.352,0.077,5.5,497,470,0.447,5.192,0.025,280,Urban
대구_금호강,금호강6,2017-01-17,7.8,12.9,1.8,6.9,2.8,6.096,0.035,5.8,751,2450,0.255,5.293,0.009,30,Urban
대구_금호강,금호강6,2017-01-23,7.6,14.1,1.8,7.9,3.2,6.403,0.045,3.7,850,720,0.464,5.322,0.011,37,Urban
대구_금호강,금호강6,2017-02-07,8,12.5,2.6,8.2,3.4,6.43,0.05,7.4,794,880,0.626,5.06,0.008,43,Urban
대구_금호강,금호강4,2017-02-10,8.4,11.6,3.1,5.1,3,8.736,0.053,4.1,466,5300,0.62,3.699,0,540,Urban
대구_금호강,금호강5,2017-02-10,8.3,12.3,2.8,5.3,3.5,13.488,0.072,4.5,513,800,0.4,5.639,0,64,Urban
대구_금호강,금호강6,2017-02-14,8.1,12.4,2.6,8.3,6.8,6.211,0.048,7.3,811,2200,0.326,5.263,0.005,165,Urban
대구_금호강,금호강6,2017-02-21,8.1,12.7,3.4,9.6,8.8,6.458,0.057,10.2,900,2900,0.298,4.965,0.005,100,Urban
대구_금호강,금호강6,2017-02-27,7.6,12.5,3.1,9,7.2,5.387,0.065,10,737,5250,0.379,3.899,0.008,67,Urban
대구_금호강,금호강4,2017-03-08,8.9,12,5.3,7.1,8.4,6.08,0.048,8.6,439,640,0.427,2.628,0,270,Urban
대구_금호강,금호강5,2017-03-08,8.8,10.9,4.9,7.5,8.8,9.24,0.058,9.9,483,550,0.447,3.34,0,200,Urban
대구_금호강,금호강6,2017-03-08,8.3,12.5,4.2,9.4,8.1,5.733,0.061,9.2,785,2000,0.102,4.66,0.004,8,Urban
대구_금호강,금호강6,2017-03-13,8.5,12.4,4.9,10.7,8.8,5.564,0.072,14.5,868,245,0.062,4.565,0.003,1,Urban
대구_금호강,금호강6,2017-03-21,8.5,12.8,5.3,11,12,5.835,0.057,14.7,911,10000,0.195,4.278,0.003,218,Urban
대구_금호강,금호강6,2017-03-28,8.2,12,4.8,9.3,8.4,4.675,0.073,13.8,694,49000,0.235,3.281,0.004,600,Urban
대구_금호강,금호강6,2017-04-04,8.9,13.8,5.4,10.6,8,4.527,0.066,17.6,694,10000,0.021,3.529,0.003,15,Urban
대구_금호강,금호강6,2017-04-11,8,10.6,3.6,7.8,7.2,4.438,0.053,17.1,618,15750,0.196,3.317,0.006,560,Urban
대구_금호강,금호강4,2017-04-12,8.7,10.8,3,5.6,4.8,8.352,0.058,16.9,352,2900,0.113,2.691,0,1700,Urban
대구_금호강,금호강5,2017-04-12,9,10.7,4.4,6.6,11.7,9.792,0.077,17.3,355,120000,0.177,2.763,0,24000,Urban
대구_금호강,금호강6,2017-04-17,8,10,2.3,7.2,2,4.88,0.045,18.9,585,17250,0.113,3.36,0.008,12,Urban
대구_금호강,금호강6,2017-04-25,9,13.5,5.6,9.9,14.4,4.36,0.086,20.7,659,13000,0.017,3.058,0.003,128,Urban
대구_금호강,금호강6,2017-05-02,9,12.7,8.1,12.3,14.4,4.292,0.089,22.6,714,670,0.025,2.828,0,4,Urban
대구_금호강,금호강4,2017-05-10,8.2,9.4,3.2,5.9,4.9,7.824,0.053,20,423,17000,0.01,1.348,0,4700,Urban
대구_금호강,금호강5,2017-05-10,8.6,9.8,3.8,6.2,11.2,9.696,0.038,22.6,434,52000,0.1,2.138,0,3800,Urban
대구_금호강,금호강6,2017-05-10,7.6,7.3,5.7,10.8,9.6,5.344,0.119,19.9,719,215000,1.554,2.486,0.031,6150,Urban
대구_금호강,금호강6,2017-05-16,8.5,11.5,4.1,9.3,8,5.068,0.07,22.6,703,3200,0.038,2.95,0.007,6,Urban
대구_금호강,금호강6,2017-05-23,8.8,11.4,4.4,9.2,10,5.048,0.088,25.6,828,6400,0.045,2.88,0.005,47,Urban
대구_금호강,금호강6,2017-06-07,8.3,9,3.6,10.6,15,4.711,0.073,22.1,893,7700,0.049,3.205,0.009,253,Urban
대구_금호강,금호강4,2017-06-13,9.6,8.4,5.1,9.2,9.9,2.112,0.082,25.9,453,2100,0.05,0.803,0,300,Urban
대구_금호강,금호강5,2017-06-13,9.4,7.8,5.2,8.9,14.6,3.648,0.173,25.5,521,3100,0.017,2.81,0,220,Urban
대구_금호강,금호강6,2017-06-13,9.1,10,5.2,12,20.4,4.892,0.104,24.5,884,26250,0.028,3.285,0.003,10,Urban
대구_금호강,금호강6,2017-06-20,9,12.4,7.6,11.9,18,4.734,0.11,27.6,919,56000,0.057,2.775,0,22,Urban
대구_금호강,금호강6,2017-06-27,7.5,5.9,4.8,10.2,13.2,5.046,0.139,25.7,483,275000,1.418,2.245,0.07,14500,Urban
대구_금호강,금호강6,2017-07-04,8.7,12.2,6.4,10.7,14,4.682,0.084,28.3,763,13250,0.036,2.07,0.008,154,Urban
대구_금호강,금호강4,2017-07-07,8.9,9.8,5.6,7.8,5.6,2.304,0.086,28.5,472,90000,0.09,0.995,0,7100,Urban
대구_금호강,금호강5,2017-07-07,8.5,9.4,5.7,8.2,15.5,3.408,0.101,28.4,525,28000,0.06,2.652,0,3000,Urban
대구_금호강,금호강6,2017-07-11,8.8,12.3,5.6,11,22.8,3.732,0.098,29.5,720,3250,0.155,1.54,0.006,81,Urban
대구_금호강,금호강6,2017-07-18,8.2,10,5.3,11.2,17,4.769,0.091,29.5,597,93000,0.336,2.95,0.022,5350,Urban
대구_금호강,금호강6,2017-07-24,8.5,8.6,5.3,11.7,14.8,3.95,0.116,30.1,696,4050,0.095,2.742,0.008,600,Urban
대구_금호강,금호강6,2017-08-07,9,11.2,6.5,11.9,20.4,4.392,0.092,32.3,584,108,0.013,2.869,0.004,39,Urban
대구_금호강,금호강4,2017-08-10,8.2,7.9,2.8,6.9,4.5,2.112,0.139,28.8,451,3000,0.36,0.901,0.015,1500,Urban
대구_금호강,금호강6,2017-08-14,7.5,6,3.5,8.6,27.4,4.479,0.127,24.1,331,350000,0.435,2.729,0.051,13000,Urban
대구_금호강,금호강5,2017-08-18,7.8,8.2,3.4,7,6.9,6.096,0.173,28.4,470,32000,0.127,5.279,0.018,10000,Urban
대구_금호강,금호강6,2017-08-22,7.5,6.7,2.2,7.2,9.8,6.402,0.118,27.8,485,18000,0.291,4.591,0.095,1120,Urban
대구_금호강,금호강6,2017-08-29,9.2,13.3,6,11,14.2,4.856,0.082,29.5,688,470,0.066,3.382,0.007,55,Urban
대구_금호강,금호강4,2017-09-05,8.9,8.1,5.9,5.4,6.4,3.072,0.082,24.8,501,11000,0,2.363,0.018,2400,Urban
대구_금호강,금호강5,2017-09-05,8.5,8.8,4.7,5.3,8.9,5.712,0.082,24.4,554,35000,0,4.572,0.025,6900,Urban
대구_금호강,금호강6,2017-09-05,8.8,10.4,3.7,8.7,11.4,5.894,0.066,24.5,758,164,0.068,4.163,0.005,3,Urban
대구_금호강,금호강6,2017-09-11,8.2,8,2.6,8.7,16.8,5.317,0.052,24.1,796,2800,0.173,3.834,0.027,84,Urban
대구_금호강,금호강6,2017-09-19,8.6,10.4,2.3,8.1,8.4,5.477,0.056,24.9,745,500,0.03,3.876,0.022,0,Urban
대구_금호강,금호강6,2017-09-26,8.5,10.8,3.8,8.7,8.6,6.145,0.071,25.5,870,1000,0.032,4.146,0.014,0,Urban
대구_금호강,금호강6,2017-10-11,8,9.7,1.5,7,5.6,5.824,0.05,23.5,682,2750,0.082,4.593,0.03,152,Urban
대구_금호강,금호강4,2017-10-12,8.6,7.5,1.9,4.4,3,13.392,0.058,20.8,475,7500,0.063,2.918,0.015,2600,Urban
대구_금호강,금호강5,2017-10-12,8.6,7.7,2,4.4,7.1,4.416,0.053,20.2,499,21000,0.03,3.888,0.008,7000,Urban
대구_금호강,금호강6,2017-10-17,7.9,9.8,1.4,6.5,1.8,5.807,0.053,19.2,664,5300,0.072,4.22,0.035,204,Urban
대구_금호강,금호강6,2017-10-24,8.1,8.4,1.6,6.8,4,6.427,0.044,17.6,812,7950,0.046,5.042,0.019,64,Urban
대구_금호강,금호강6,2017-10-30,8,10.4,2.4,8,8,8.032,0.042,16.2,995,870,0.03,4.095,0.009,15,Urban
대구_금호강,금호강4,2017-11-07,9.4,11.3,3.8,5.3,5.2,5.184,0.091,14.6,569,890,0.103,3.251,0,310,Urban
대구_금호강,금호강5,2017-11-07,9.1,10.5,2.7,4.9,6.4,5.664,0.053,16.4,610,960,0.06,5.157,0,340,Urban
대구_금호강,금호강6,2017-11-07,8.3,12.3,2.4,7.7,5.4,8.309,0.043,14.7,902,800,0.033,5.798,0.009,1,Urban
대구_금호강,금호강6,2017-11-14,8.4,12.9,2.7,7.7,7.4,8.871,0.054,12.7,976,1400,0.038,5.845,0.005,50,Urban
대구_금호강,금호강6,2017-11-21,8.4,13.2,2.3,7.7,4.2,8.748,0.052,9.7,994,780,0.027,5.859,0.003,22,Urban
대구_금호강,금호강6,2017-11-28,8.2,12.9,2.1,8.4,6,9.357,0.065,10.6,1152,860,0.163,6.548,0.004,23,Urban
대구_금호강,금호강6,2017-12-05,8.2,12,1.8,7.7,5,9.518,0.055,6.3,1088,312,0.095,7.143,0.003,4,Urban
대구_금호강,금호강4,2017-12-11,8.7,11.8,2.5,5.4,2.4,4.944,0.053,4.8,712,2100,0.453,4.278,0,1100,Urban
대구_금호강,금호강5,2017-12-11,8.3,11.1,1.8,5.1,3.4,7.44,0.034,5.8,762,390,0.227,6.869,0,120,Urban
대구_금호강,금호강6,2017-12-12,8.1,9.8,1.6,7,4,9.185,0.033,4.1,998,450,0.23,6.626,0.003,22,Urban
대구_금호강,금호강6,2017-12-19,8.1,13.3,1.9,7.2,2.6,9.688,0.034,4.1,998,148,0.387,6.81,0.005,3,Urban
대구_금호강,금호강6,2017-12-26,7.6,11.4,8.2,10.6,8.4,10.086,0.112,5.7,1006,85000,1.712,5.779,0.01,1400,Urban
대구_금호강,금호강6,2018-01-09,8.1,13.5,2.8,8.1,7.4,10.13,0.032,6.2,1162,1310,0.36,7.006,0,13,Urban
대구_금호강,금호강4,2018-01-15,8.5,15.4,2.5,5.5,1.9,6.192,0.034,5.3,679,2400,1.07,4.519,0,132,Urban
대구_금호강,금호강5,2018-01-15,8,11,3,5.8,3.7,8.88,0.048,7.1,734,3100,0.59,7.038,0,160,Urban
대구_금호강,금호강6,2018-01-16,7.9,13.1,2.2,7.7,4.2,9.909,0.035,6.6,998,410,0.387,7.195,0,11,Urban
대구_금호강,금호강6,2018-01-23,8,13.5,2.4,8.2,6.6,7.981,0.041,5.6,971,660,0.362,6.258,0,26,Urban
대구_금호강,금호강6,2018-01-29,7.5,15.1,2.5,8.2,3.6,10.169,0.045,2.7,1263,134,0.273,6.942,0,21,Urban
대구_금호강,금호강6,2018-02-06,8.1,14.6,2.1,7.8,3,9.608,0.035,1.4,1082,27,0.404,6.409,0,1,Urban
대구_금호강,금호강4,2018-02-08,8.5,14,3.9,7,4.9,6.192,0.053,3.1,723,33000,1.12,4.027,0,56,Urban
대구_금호강,금호강5,2018-02-08,8.2,13,3.7,6.4,4,7.392,0.048,3.6,775,7200,0.85,6.223,0,18,Urban
대구_금호강,금호강6,2018-02-12,7.5,14.3,3.1,8.7,4.4,7.611,0.043,4.3,1207,27,0.45,6.11,0,2,Urban
대구_금호강,금호강6,2018-02-20,8.1,14.7,2.6,8,6.4,7.572,0.047,7.2,864,30,0.445,5.716,0,3,Urban
대구_금호강,금호강6,2018-02-26,7.6,13.3,3.1,9,9,6.644,0.05,8.4,1221,82,0.347,5.106,0,6,Urban
대구_금호강,금호강6,2018-03-05,7.8,9.9,4.1,9,13.6,5.861,0.058,11.4,843,2550,0.76,4.081,0.008,230,Urban
대구_금호강,금호강6,2018-03-13,7.7,10.6,2.9,8.2,8.6,7.344,0.045,12.3,589,3250,0.4,6.065,0.015,88,Urban
대구_금호강,금호강4,2018-03-15,8.3,9.7,2.5,7.1,4.3,9.264,0.053,15.5,427,9000,0.193,6.105,0.005,100,Urban
대구_금호강,금호강6,2018-03-19,7.8,9.9,3.8,9.3,23.2,5.367,0.038,12.8,617,4250,0.22,4.309,0.006,92,Urban
대구_금호강,금호강5,2018-03-20,7.7,10.1,4.2,5.1,19.5,11.424,0.096,10.7,419,540000,0.69,3.977,0.01,41000,Urban
대구_금호강,금호강6,2018-03-27,7.8,10.8,2.9,7.6,10.4,6.13,0.039,15.8,556,2900,0.14,5.42,0.006,31,Urban
대구_금호강,금호강4,2018-04-02,9.2,9.8,4.4,6.5,7.4,4.848,0.043,18.8,440,10000,0.02,4.014,0,22,Urban
대구_금호강,금호강5,2018-04-02,9.2,9.9,1.6,5.7,10.3,5.376,0.062,20.8,472,56000,0.037,4.243,0,16,Urban
대구_금호강,금호강6,2018-04-03,8.4,13.5,3.9,9.3,6.6,5.339,0.064,21.7,705,24750,0.08,4.369,0.014,770,Urban
대구_금호강,금호강6,2018-04-09,7.2,10.2,2.5,7.1,8.8,5.583,0.066,11.3,470,30500,0.271,4.585,0.028,1340,Urban
대구_금호강,금호강6,2018-04-17,7.9,13.8,2.7,7.3,6.4,4.963,0.036,17.3,526,4650,0.125,3.973,0.007,510,Urban
대구_금호강,금호강6,2018-04-23,7.9,8.5,2.9,7.8,9.6,4.696,0.031,16.4,666,780,0.143,3.647,0.003,21,Urban
대구_금호강,금호강6,2018-05-02,8.2,9.6,3.1,8.2,10.6,4.652,0.044,20.8,712,2900,0.041,3.898,0.007,96,Urban
대구_금호강,금호강6,2018-05-09,7.8,9.1,2.4,6.7,5.2,4.786,0.041,18.6,512,29000,0.448,3.307,0.022,1010,Urban
대구_금호강,금호강4,2018-05-14,8,8.2,4.5,4.8,3.3,5.568,0.067,22.9,441,44000,0.2,3.787,0,3300,Urban
대구_금호강,금호강5,2018-05-14,8.8,8,4.9,4.7,7.7,6.24,0.067,24.4,408,33000,0.173,3.577,0,4600,Urban
대구_금호강,금호강6,2018-05-15,7.9,10.3,2.5,7.1,5.6,5.125,0.045,24.3,548,19000,0.194,3.843,0.025,71,Urban
대구_금호강,금호강6,2018-05-21,8,9.5,2.8,7.3,8.2,4.85,0.042,19.3,702,47000,0.056,3.629,0.003,52,Urban
대구_금호강,금호강6,2018-06-05,8.3,8.8,3.6,9.2,8.4,4.119,0.051,26.8,694,45000,0.084,2.704,0.013,41,Urban
대구_금호강,금호강4,2018-06-08,9.2,7.4,5.1,7.5,5.6,3.6,0.082,27.9,475,19000,0.5,1.472,0,5000,Urban
대구_금호강,금호강5,2018-06-08,9.1,8.4,5.3,7.4,10.3,9.696,0.091,29,535,48000,0.183,2.591,0,3300,Urban
대구_금호강,금호강6,2018-06-12,7.6,7.8,4,9.8,8.4,4.879,0.069,22.5,650,335000,0.857,2.596,0.03,3950,Urban
대구_금호강,금호강6,2018-06-19,8.8,12.4,5.8,10,12.4,4.462,0.061,25.3,724,50000,0.05,2.992,0.005,11,Urban
대구_금호강,금호강6,2018-06-26,8.2,8.1,4.1,9.1,14.4,4.277,0.064,26.3,752,86000,0.1,2.933,0.017,24,Urban
대구_금호강,금호강6,2018-07-05,7.2,6.9,3.7,11.7,64.5,4.28,0.201,23,200,365000,0.223,3.014,0.129,2600,Urban
대구_금호강,금호강6,2018-07-10,7.3,8,1.8,6.6,8,5.602,0.099,23.5,425,126000,0.275,4.187,0.074,4950,Urban
대구_금호강,금호강4,2018-07-12,7.7,8.1,1.7,5.4,4.1,13.248,0.106,27.1,294,15000,0.24,3.864,0,2400,Urban
대구_금호강,금호강5,2018-07-12,8.2,8.3,2.1,5.2,7.8,10.464,0.115,28,307,24000,0.26,3.988,0,1300,Urban
대구_금호강,금호강6,2018-07-17,8.9,12.6,5.6,9.8,13.6,3.61,0.052,31.6,423,46000,0.033,2.528,0.011,560,Urban
대구_금호강,금호강6,2018-07-24,9.2,14.2,5.6,9.9,11.2,4.347,0.066,33.3,647,71000,0.074,3.077,0.019,1560,Urban
대구_금호강,금호강6,2018-08-06,9.2,13,7,11.6,20,4.621,0.069,32.8,545,1075000,0.03,2.973,0.013,2150,Urban
대구_금호강,금호강4,2018-08-07,8.8,8.6,4.2,7.4,4.6,4.896,0.115,31.9,422,250000,0.31,1.235,0,20000,Urban
대구_금호강,금호강5,2018-08-07,8.8,10.3,4.7,7.2,7.2,7.92,0.101,31.6,353,150000,0.143,3.194,0,26000,Urban
대구_금호강,금호강6,2018-08-14,9,15.6,4.2,9.9,10,3.725,0.107,31.9,576,103000,0.039,2.761,0.047,3650,Urban
대구_금호강,금호강6,2018-08-21,9,11.7,2.5,7.3,4.8,4.666,0.047,29,650,56000,0.044,3.724,0.036,450,Urban
대구_금호강,금호강6,2018-08-27,7.3,6.9,5.1,16,185,3.536,0.173,22.5,174,1150000,0.282,2.556,0.112,38750,Urban
대구_금호강,금호강6,2018-09-04,7.3,7,3.7,10.6,26.7,3.308,0.163,24.2,236,2775000,0.358,2.385,0.117,31000,Urban
대구_금호강,금호강4,2018-09-07,7.9,10.1,1.3,5.7,5.9,4.608,0.134,23.9,267,56000,0.027,3.641,0,17000,Urban
대구_금호강,금호강5,2018-09-07,8.1,10.2,1.9,5.5,8.2,3.984,0.144,24.4,299,140000,0.12,3.627,0,22000,Urban
대구_금호강,금호강6,2018-09-11,7.8,9.2,1.2,6.1,4.8,5.362,0.076,23,530,87000,0.084,4.659,0.059,6650,Urban
대구_금호강,금호강6,2018-09-18,7.9,10.1,1.7,6,1.6,5.793,0.076,25.7,610,205000,0.144,4.781,0.061,15500,Urban
대구_금호강,금호강6,2018-09-27,8,9.4,1.3,5.6,4.4,4.833,0.076,21.5,427,71000,0.09,3.974,0.069,500,Urban
대구_금호강,금호강6,2018-10-02,7.9,10.7,1.2,6.4,3.6,5.299,0.028,20.4,618,49000,0.046,4.34,0.026,400,Urban
대구_금호강,금호강4,2018-10-04,8.4,10.9,1.4,4.3,2,4.224,0.058,19.7,393,4800,0.037,3.692,0.028,420,Urban
대구_금호강,금호강5,2018-10-04,8.8,10.7,1.5,4.4,3.9,6.192,0.077,20.3,415,60000,0.063,4.359,0.03,4800,Urban
대구_금호강,금호강6,2018-10-08,7.2,7.8,2.1,9,18,3.924,0.109,18.8,249,7800000,0.156,2.95,0.074,735,Urban
대구_금호강,금호강6,2018-10-16,7.7,8.2,1,5.3,3.6,5.812,0.06,17.9,549,12500,0.081,4.956,0.047,2000,Urban
대구_금호강,금호강6,2018-10-23,8.2,11.4,2.5,6.8,5.6,5.982,0.04,18.5,658,17500,0.037,4.834,0.016,900,Urban
대구_금호강,금호강6,2018-11-06,8,12.9,2.3,7,7.6,6.316,0.048,15.6,716,37500,0.022,5.363,0,84,Urban
대구_금호강,금호강4,2018-11-07,8.7,13.8,1.8,5,3,6.432,0.029,14.6,423,3600,0.01,4.569,0.013,10,Urban
대구_금호강,금호강5,2018-11-07,8.6,12.8,2.3,4,7.2,7.008,0.034,15.8,464,16000,0.017,5.466,0.008,30,Urban
대구_금호강,금호강6,2018-11-13,7.7,7.9,2.3,7.2,10.4,5.61,0.046,15.4,678,29000,0.068,4.546,0.007,840,Urban
대구_금호강,금호강6,2018-11-20,7.6,8,1.5,6.2,3.2,5.932,0.029,12.6,756,15250,0.049,4.671,0.004,106,Urban
대구_금호강,금호강6,2018-11-27,7.9,13,1.4,6.2,2,6.692,0.032,10.5,812,21500,0.081,5.694,0.004,41,Urban
대구_금호강,금호강4,2018-12-03,8.5,13.3,1.8,4.5,1.8,8.16,0.024,11.2,248,1300,0.173,4.315,0,6,Urban
대구_금호강,금호강5,2018-12-03,8.2,12.7,2.1,4.6,8.5,6.432,0.038,13,297,6200,0.343,5.381,0,100,Urban
대구_금호강,금호강6,2018-12-04,7.8,13.1,2.9,7.2,11.2,6.136,0.053,13.1,827,91000,0.24,5.106,0.006,2650,Urban
대구_금호강,금호강6,2018-12-11,7.6,12.8,1.6,6,4,6.006,0.033,5,768,6900,0.173,4.967,0.004,122,Urban
대구_금호강,금호강6,2018-12-18,7.9,13.4,2.2,5.9,5.6,5.962,0.043,6.4,570,12000,0.397,4.996,0.011,274,Urban
대구_금호강,금호강6,2018-12-24,7.5,12.9,1.9,7,4,6.464,0.041,7.5,862,29500,0.398,5.507,0.007,260,Urban
대전_갑천하류,갑천3,2001-03-12,8.2,12.4,2.6,2.7,6.8,4.134,0.122,9,183,260,0.088,2.521,0.081,110,Urban
대전_갑천하류,갑천4,2001-03-12,7.5,10.3,6.5,6.9,6,13.491,0.688,11,426,70000,1.8,3.746,0.444,50000,Urban
대전_갑천하류,갑천5,2001-03-12,7.6,12.2,5.2,5.7,7.2,11.373,0.437,10,406,90000,1.7,4.702,0.302,22000,Urban
대전_갑천하류,갑천3,2001-06-11,9.2,12.9,4.3,5.7,10.8,1.57,0.206,28,284,300,0.64,0.396,0.051,80,Urban
대전_갑천하류,갑천4,2001-06-11,8.3,13.3,8.8,10.8,8.8,14.813,1.071,31,618,220000,6.6,3.579,0.767,50000,Urban
대전_갑천하류,갑천5,2001-06-11,7.8,9.8,10.1,11.2,16.8,13.088,1.049,29,662,80000,5.127,3.162,0.711,13000,Urban
대전_갑천하류,갑천3,2001-09-12,9.1,9.9,5.2,7.1,18,1.523,0.126,26,245,3000,0.5,0.142,0,1100,Urban
대전_갑천하류,갑천4,2001-09-12,7.6,7.8,7,10,11.9,12.3,0.989,27,562,140000,5.033,3.818,0.64,30000,Urban
대전_갑천하류,갑천5,2001-09-12,7.7,9.4,7.2,10.8,9.8,10.514,0.985,27,558,70000,5.467,4.137,0.639,22000,Urban
대전_갑천하류,갑천3,2001-12-10,8,13.8,2.6,3.4,4.4,4.341,0.071,5,308,3000,0.424,1.819,0.02,400,Urban
대전_갑천하류,갑천4,2001-12-10,7.6,11.7,8.5,8.9,6,12.153,0.49,11,651,50000,3.433,4.476,0.314,17000,Urban
대전_갑천하류,갑천5,2001-12-10,7.5,9.1,8.9,9,23.2,14.349,0.529,9,661,50000,7.767,4.925,0.326,13000,Urban
대전_갑천하류,갑천3,2002-03-13,9.1,14.2,3,5.9,16.4,4.224,0.151,12,345,5000,1.427,1.645,0.033,1100,Urban
대전_갑천하류,갑천4,2002-03-13,8.1,13,8.8,10.7,11.6,19.432,0.868,18,638,80000,13.933,2.164,0.525,30000,Urban
대전_갑천하류,갑천5,2002-03-13,8.1,11.9,8.3,11.3,25.1,21.539,0.802,17,636,70000,10.4,2.452,0.507,23000,Urban
대전_갑천하류,갑천3,2002-06-10,8.4,9.2,3.5,4.7,7.2,2.208,0.121,27,265,5000,1.03,0.264,0.058,1300,Urban
